user_id,item_id,rating,timestamp
186,1336,0,879024346
186,1083,0,879023599
186,291,1,879023073
186,356,1,879023663
186,684,1,879023599
186,38,1,879023723
186,477,1,891719775
186,258,0,879720880
186,298,0,879023073
186,820,0,879024345
186,1033,0,879024212
186,887,1,891717761
186,330,1,891718038
186,689,1,889817888
186,159,1,879023723
186,12,0,879023460
186,55,1,879023556
186,294,0,879024099
186,1213,0,879023882
186,1042,1,879023632
186,177,1,891719775
186,1385,0,879023968
186,331,0,889817888
186,77,1,879023694
186,405,0,879023677
186,147,1,891719774
186,295,0,879023390
186,269,0,889818094
22,377,0,878887116
22,376,0,878887112
22,128,1,878887983
22,80,1,878887227
22,241,0,878888025
22,258,1,878886261
22,510,1,878887765
22,79,1,878887765
22,791,0,878887227
22,511,1,878887983
22,227,1,878888067
22,433,0,878886479
22,173,1,878886368
22,687,0,878887476
22,456,0,878887413
22,399,1,878887157
22,186,1,878886368
22,96,1,878887680
22,294,0,878886262
22,780,0,878887377
22,29,0,878888228
22,117,1,878887869
22,683,0,878886307
22,403,1,878887810
22,999,1,878886902
22,502,1,878886647
22,435,1,878886682
22,121,0,878887925
22,176,1,878887765
22,222,1,878887925
22,550,1,878888184
22,948,0,878887553
22,393,1,878886989
22,110,0,878887157
22,648,1,878886647
22,118,1,878887983
22,692,1,878886480
22,386,0,878887347
22,226,1,878888145
22,238,1,878886423
22,554,0,878888066
22,407,0,878886845
22,878,0,878887598
22,455,1,878886479
22,358,1,878887443
22,208,1,878886607
22,172,1,878887680
22,230,1,878888026
22,997,0,878887377
22,1001,0,878886647
22,153,1,878886423
22,154,1,878886423
22,194,1,878886607
22,195,1,878887810
22,411,0,878887277
22,168,1,878886517
22,204,1,878886607
22,871,0,878886750
22,651,1,878887810
22,665,0,878888145
22,187,1,878887680
22,53,0,878888107
22,515,1,878887869
22,85,1,878886989
22,996,0,878887158
22,451,1,878887062
22,840,1,878888184
22,932,0,878887277
22,167,0,878887023
22,862,0,878886845
22,105,0,878887347
22,431,1,878888026
22,231,0,878887983
22,367,0,878886571
22,449,0,878888145
22,202,1,878886480
22,216,1,878886682
22,988,0,878887116
22,184,1,878887869
22,1003,0,878887277
22,211,0,878886518
22,94,0,878887277
22,175,1,878886682
22,636,0,878888106
22,24,1,878888026
22,684,0,878887983
22,229,0,878887925
22,546,0,878888107
22,163,0,878886845
22,109,1,878886710
22,523,1,878886845
22,21,1,878886750
22,1002,0,878887186
22,201,1,878886449
22,568,1,878887810
22,181,1,878887765
22,17,1,878886682
22,1000,0,878886333
22,566,0,878888145
22,144,1,878887680
22,2,0,878887925
22,161,1,878887925
22,688,0,878886307
22,712,1,878887186
22,384,0,878887413
22,290,1,878886607
22,430,1,878886607
22,210,0,878886479
22,89,1,878887680
22,228,1,878887810
22,732,1,878886710
22,4,1,878886571
22,127,1,878887869
22,926,0,878887062
22,62,1,878887925
22,250,1,878888251
22,405,0,878888067
22,50,1,878887765
22,209,1,878886518
22,526,1,878888026
22,174,1,878887765
22,998,0,878886571
22,731,0,878887116
22,385,1,878887869
22,265,0,878888066
22,233,0,878888066
22,792,1,878886647
22,68,1,878887925
244,51,0,880606923
244,815,1,880605185
244,756,0,880605157
244,673,0,880606667
244,186,0,880605697
244,265,1,880606634
244,17,0,880607205
244,381,1,880604077
244,707,1,880606243
244,550,0,880602264
244,183,1,880606043
244,310,0,880601905
244,172,1,880605665
244,790,1,880608037
244,53,0,880607489
244,154,1,880606385
244,662,0,880606533
244,148,0,880605071
244,409,1,880605294
244,89,1,880602210
244,380,1,880608133
244,167,0,880607853
244,652,1,880606533
244,155,0,880608599
244,7,1,880602558
244,216,1,880605869
244,31,1,880603484
244,220,0,880605264
244,238,1,880606118
244,676,1,880604858
244,100,1,880604252
244,97,0,880605514
244,743,1,880602170
244,369,1,880605294
244,237,1,880602334
244,95,1,880606418
244,509,1,880606017
244,157,1,880604119
244,278,0,880605294
244,428,1,880606155
244,13,1,880604379
244,596,1,880604735
244,1225,0,880606818
244,712,0,880607925
244,101,1,880603288
244,1017,1,880604583
244,324,1,880601905
244,179,1,880603833
244,226,0,880602264
244,1178,0,880608134
244,54,0,880607335
244,747,1,880606760
244,208,1,880606300
244,1098,1,880605578
244,818,0,880605010
244,90,1,880607684
244,762,0,880604616
244,232,1,880608670
244,20,1,880604758
244,764,1,880605158
244,22,1,880605665
244,287,0,880604326
244,122,1,880602804
244,62,0,880607269
244,508,1,880604276
244,240,0,880604858
244,411,1,880604798
244,180,1,880605920
244,191,1,880605766
244,1045,1,880602132
244,168,1,880606118
244,953,1,880607335
244,164,0,880607154
244,258,1,880601905
244,1107,0,880608699
244,294,1,880601905
244,204,1,880605812
244,1039,1,880607570
244,196,1,880605416
244,1074,1,880607904
244,181,1,880604302
244,886,1,880601905
244,475,1,880603582
244,117,0,880604698
244,217,1,880606698
244,723,0,880607154
244,135,1,880606442
244,290,0,880604616
244,72,1,880607365
244,209,1,880605485
244,554,0,880608733
244,631,1,880606760
244,69,1,880603645
244,367,0,880603442
244,724,1,880605638
244,1047,0,880605264
244,950,0,880606274
244,365,0,880608599
244,955,1,880606593
244,151,1,880604326
244,559,1,880607154
244,926,0,880609193
244,1048,1,880606567
244,161,1,880607990
244,1054,0,880609089
244,255,0,880604077
244,456,0,880605333
244,584,1,880606634
244,738,1,880607489
244,77,1,880603512
244,42,1,880602058
244,866,1,880605131
244,52,1,880606476
244,685,0,880604642
244,1209,0,880608315
244,301,0,880601905
244,145,0,880608842
244,566,1,880607489
244,40,0,880608016
244,739,0,880604004
244,628,1,880604346
244,856,1,880602002
244,959,1,880607684
244,471,0,880606874
244,410,1,880606593
244,451,1,880608112
244,32,0,880605514
244,92,1,880602478
244,86,1,880605896
244,581,1,880607903
244,66,1,880607683
244,200,1,880606698
244,111,1,880604550
244,537,1,880602593
244,281,0,880605010
244,833,0,880607878
244,553,1,880606215
244,946,1,880607545
244,721,1,880602031
244,660,1,880603881
244,780,1,880602843
244,215,1,880603242
244,732,0,880604148
244,521,1,880606385
244,941,1,880603618
244,1079,0,880605333
244,105,0,880605333
244,746,0,880606180
244,173,1,880605458
244,458,0,880604405
244,1132,1,880605132
244,162,1,880606993
244,655,1,880605766
244,246,1,880604302
244,64,1,880605638
244,174,0,880605896
244,318,1,880603082
244,754,1,880603960
244,156,1,880602517
244,268,1,880601904
244,3,1,880602451
244,1057,1,880608992
244,401,0,880607424
244,716,0,880607641
244,1168,1,880608788
244,468,0,880606947
244,772,1,880601937
244,50,1,880604379
244,357,1,880605553
244,82,0,880606667
244,197,1,880605838
244,527,1,880606155
244,393,0,880607365
244,169,1,880606274
244,763,1,880604830
244,222,0,880604379
244,317,1,880602083
244,629,1,880606442
244,697,1,880607335
244,71,1,880606874
244,1109,1,880607116
244,949,1,880606874
244,235,0,880604910
244,1188,1,880608864
244,80,0,880607489
244,433,1,880603683
244,68,1,880602170
244,70,1,880604077
244,241,1,880602893
244,126,1,880604302
244,26,1,880606274
244,1,1,880604405
244,1136,0,880608162
244,158,0,880608904
244,871,0,880605010
244,1119,1,880606993
244,1095,0,880605333
244,609,0,880607154
244,710,0,880607034
244,144,0,880602264
244,9,1,880604179
244,109,1,880604798
244,1118,1,880608087
244,118,0,880604981
244,1041,1,880608788
244,708,1,880607231
244,1053,0,880606993
244,1150,1,880604195
244,153,1,880606069
244,114,1,880603219
244,214,1,880603219
244,1467,1,880605553
244,249,1,880604930
244,234,0,880606593
244,845,0,880606634
244,1028,0,880604830
244,58,0,880605438
244,171,1,880606385
244,651,1,880606069
244,276,1,880604234
244,528,0,880606533
244,28,1,880606300
244,744,0,880606923
244,65,1,880605766
244,291,0,880604379
244,924,1,880604550
244,1428,1,880603411
244,188,1,880605869
244,193,1,880605638
244,1012,0,880604670
244,56,1,880602440
244,383,0,880608957
244,88,1,880607684
244,735,1,880605697
244,121,0,880604583
244,455,0,880604503
244,67,1,880608820
244,650,0,880607231
166,346,0,886397596
166,328,1,886397722
166,322,1,886397723
166,288,0,886397510
166,258,1,886397562
166,343,1,886397882
166,300,1,886397723
166,894,1,886397905
166,323,1,886397722
166,748,0,886397751
166,751,1,886397665
166,984,1,886397802
166,294,0,886397596
166,286,0,886397562
166,243,0,886397827
166,347,1,886397562
166,313,1,886397478
166,688,0,886397855
166,315,0,886397478
166,687,0,886397777
298,474,1,884182806
298,317,1,884182806
298,281,0,884183336
298,486,0,884183063
298,181,1,884125629
298,625,1,884183406
298,1346,0,884126061
298,252,1,884183833
298,152,0,884183336
298,91,0,884182932
298,8,1,884182748
298,842,1,884127249
298,477,1,884126202
298,261,1,884126805
298,432,1,884183307
298,151,0,884183952
298,98,1,884127720
298,418,1,884183406
298,465,1,884182806
298,1142,1,884183572
298,660,0,884182838
298,652,0,884183099
298,172,1,884124993
298,498,1,884182573
298,144,1,884182838
298,195,1,884183277
298,496,1,884127603
298,237,1,884126240
298,200,0,884183063
298,473,0,884183952
298,286,1,884124929
298,502,1,884183406
298,311,0,884126552
298,651,1,884183063
298,993,1,884125629
298,69,1,884125058
298,71,1,884183016
298,197,1,884183236
298,213,0,884183130
298,28,1,884182725
298,507,1,884182657
298,274,0,884183640
298,202,0,884182867
298,185,0,884182774
298,503,1,884183237
298,178,1,884127369
298,203,0,884182966
298,596,0,884126288
298,99,0,884127249
298,511,1,884127690
298,471,1,884125847
298,183,0,884182600
298,864,0,884183912
298,483,1,884125441
298,705,1,884182148
298,527,1,884182725
298,194,1,884127249
298,294,0,884184024
298,58,1,884182725
298,430,1,884182657
298,134,1,884182966
298,23,1,884183236
298,318,1,884182657
298,1,1,884126061
298,79,1,884182685
298,257,1,884126240
298,133,0,884125093
298,118,1,884183016
298,97,1,884183063
298,514,1,884182989
298,588,1,884125022
298,530,1,884182600
298,603,1,884125093
298,127,1,884125847
298,186,1,884183256
298,435,1,884182573
298,951,1,884183130
298,22,1,884182965
298,866,0,884183930
298,205,1,884181969
298,393,1,884183099
298,143,1,884182966
298,168,1,884182933
298,946,0,884182868
298,604,1,884127720
298,153,0,884127369
298,484,1,884182627
298,211,1,884125093
298,423,1,884183063
298,208,1,884182867
298,523,1,884182774
298,88,1,884183236
298,196,1,884182891
298,284,1,884126240
298,504,0,884127249
298,193,1,884182867
298,265,1,884127720
298,215,1,884182685
298,276,0,884183833
298,419,1,884182774
298,820,1,884183897
298,132,1,884182966
298,479,1,884182685
298,210,1,884182891
298,333,1,884126600
298,526,1,884182573
298,199,1,884127690
298,174,1,884125022
298,50,1,884125578
298,121,1,884126202
298,427,1,884127369
298,546,0,884184098
298,845,0,884183773
298,125,0,884125912
298,549,1,884183307
298,204,1,884182148
298,9,1,884126202
298,357,1,884181969
298,187,1,884183063
298,356,0,884182627
298,742,0,884125553
298,275,0,884125672
298,485,0,884124993
298,402,0,884183063
298,282,1,884125629
298,679,0,884183099
298,482,1,884182657
115,265,0,881171488
115,20,0,881171009
115,1067,1,881171009
115,8,1,881171982
115,127,1,881171760
115,92,1,881172049
115,228,1,881171488
115,234,1,881171982
115,11,1,881171348
115,762,1,881170508
115,69,0,881171825
115,530,1,881172117
115,462,1,881171273
115,172,1,881171273
115,466,1,881171558
115,511,1,881172117
115,642,1,881171693
115,763,0,881170725
115,32,1,881171348
115,443,1,881171622
115,543,0,881172303
115,82,1,881172117
115,475,1,881170252
115,89,1,881172049
115,310,0,881169559
115,12,1,881171982
115,470,0,881171694
115,471,0,881170791
115,187,1,881171203
115,969,0,881172183
115,496,0,881171203
115,93,0,881170332
115,1008,1,881171982
115,181,1,881172049
115,1073,1,881171488
115,952,1,881170998
115,9,1,881171982
115,431,1,881171558
115,50,1,881172049
115,178,1,881172246
115,77,0,881171623
115,269,0,881169559
115,22,0,881171273
115,237,0,881171075
115,596,0,881170663
115,7,1,881171982
115,121,0,881170065
115,183,1,881171488
115,4,1,881172117
115,357,1,881171982
115,33,1,881171693
115,922,0,881170252
115,96,0,881172117
115,56,1,881171409
115,273,1,881169984
115,177,1,881172117
115,23,1,881171348
115,174,1,881171137
115,673,0,881171558
115,98,0,881171409
115,847,1,881170844
115,657,0,881171488
115,13,1,881171983
115,240,1,881171982
115,124,1,881170332
115,137,1,881169776
115,654,1,881171409
115,479,1,881171825
115,176,1,881171203
115,317,1,881171137
115,980,1,881169984
115,229,0,881171693
115,279,0,881170725
115,282,1,881171009
115,48,1,881171203
115,284,0,881170902
115,741,0,881170065
115,684,0,881171489
115,772,1,881171273
115,79,1,881171273
115,644,0,881172183
115,185,1,881171409
115,192,1,881171137
115,218,0,881171623
115,302,1,881169559
115,628,1,881169883
115,83,0,881172183
115,100,1,881171982
115,696,1,881169984
115,117,1,881171009
115,558,1,881171203
115,508,1,881170438
253,465,1,891628467
253,259,0,891628883
253,97,1,891628501
253,746,0,891628630
253,510,1,891628416
253,216,1,891628252
253,50,1,891628518
253,183,1,891628341
253,203,1,891628651
253,747,0,891628501
253,483,1,891628122
253,210,1,891628598
253,198,1,891628392
253,568,1,891628295
253,294,1,891627829
253,566,1,891628578
253,237,1,891628002
253,188,1,891628416
253,127,1,891628060
253,647,0,891628229
253,173,1,891628483
253,175,0,891628884
253,527,1,891628518
253,282,1,891628094
253,742,1,891628535
253,298,0,891628074
253,117,1,891628535
253,806,1,891628181
253,95,1,891628416
253,448,0,891628883
253,83,1,891628159
253,87,1,891628278
253,705,1,891628598
253,487,1,891628323
253,243,0,891628883
253,64,1,891628252
253,496,1,891628278
253,89,1,891628451
253,79,1,891628518
253,333,0,891628883
253,98,1,891628295
253,273,0,891628060
253,328,1,891627790
253,156,0,891628614
253,732,1,891628651
253,523,1,891628501
253,182,0,891628374
253,56,0,891628229
253,588,1,891628416
253,22,1,891628435
253,331,0,891627664
253,1016,0,891628094
253,494,1,891628341
253,12,1,891628159
253,202,1,891628392
253,300,1,891627724
253,8,1,891628323
253,100,1,891628122
253,343,1,891627815
253,685,0,891628884
253,15,1,891628019
253,591,0,891628358
253,689,1,891627775
253,485,1,891628435
253,679,0,891628578
253,895,1,891627893
253,220,1,891628060
253,190,1,891628278
253,96,1,891628651
253,125,0,891628033
253,81,1,891628614
253,222,1,891628548
253,1468,0,891628142
253,482,1,891628451
253,153,0,891628278
253,433,0,891628670
253,1404,0,891628651
253,659,1,891628358
253,1,1,891628467
253,192,0,891628884
253,1039,1,891628199
253,1025,0,891627878
253,427,1,891628229
253,655,1,891628142
253,234,1,891628252
253,490,1,891628374
253,121,1,891628142
253,699,1,891628630
253,82,0,891628295
253,132,1,891628416
253,168,0,891628278
253,518,1,891628392
253,200,1,891628392
253,751,0,891627815
253,4,1,891628670
253,966,1,891628181
253,318,1,891628323
305,451,0,886324817
305,427,1,886323090
305,117,0,886324028
305,471,1,886323648
305,214,0,886323068
305,425,1,886324486
305,71,0,886323684
305,654,1,886323937
305,512,1,886323525
305,483,1,886323068
305,79,0,886324276
305,11,0,886323237
305,50,1,886321799
305,189,1,886323303
305,187,1,886323189
305,61,1,886323378
305,960,0,886324362
305,923,1,886323237
305,529,1,886324097
305,186,1,886323902
305,347,0,886308111
305,203,1,886323839
305,15,0,886322796
305,87,0,886323153
305,238,0,886323617
305,209,1,886322966
305,679,0,886324792
305,56,0,886323068
305,131,0,886323440
305,216,1,886323563
305,14,1,886322893
305,403,0,886324792
305,302,1,886307860
305,210,0,886323006
305,1411,0,886324865
305,169,1,886322893
305,610,0,886324128
305,257,0,886322122
305,76,0,886323506
305,733,0,886324661
305,947,1,886322838
305,1101,1,886323563
305,338,0,886308252
305,212,0,886324058
305,298,1,886322150
305,192,0,886323275
305,151,1,886324433
305,806,0,886322720
305,943,0,886323464
305,357,1,886323189
305,638,1,886324128
305,52,0,886323506
305,156,1,886323068
305,245,0,886308147
305,249,0,886322174
305,660,1,886324734
305,602,0,886324058
305,154,1,886322670
305,239,0,886323153
305,557,1,886324521
305,178,1,886322966
305,482,0,886323006
305,188,0,886323757
305,511,1,886322560
305,204,0,886323998
305,100,0,886323648
305,174,0,886322635
305,385,0,886324792
305,530,1,886323237
305,190,0,886322966
305,134,1,886322560
305,305,0,886307860
305,81,0,886323335
305,129,0,886323006
305,268,0,886307860
305,258,1,886308064
305,272,0,886307917
305,778,1,886325023
305,1456,1,886324962
305,655,1,886323937
305,83,0,886323464
305,289,1,886308064
305,207,1,886323839
305,921,1,886324410
305,550,0,886325023
305,7,1,886323937
305,175,1,886322893
305,405,0,886324580
305,201,0,886323998
305,246,0,886322122
305,423,1,886322670
305,98,1,886322560
305,856,1,886323839
305,527,1,886323189
305,237,0,886322796
305,183,1,886324028
305,1104,1,886323779
305,963,1,886322635
305,96,0,886324172
305,628,1,886324661
305,12,1,886322930
305,904,1,886307860
305,582,1,886323506
305,200,0,886324661
305,748,0,886308147
305,690,1,886307828
305,163,0,886325627
305,88,0,886323966
305,168,1,886323115
305,1513,0,886322212
305,479,0,886323275
305,1015,0,886323068
305,153,0,886323153
305,631,0,886324028
305,971,1,886324608
305,327,0,886307948
305,64,1,886323406
305,121,0,886324898
305,180,1,886323806
305,170,1,886322691
305,195,0,886323006
305,286,1,886307828
305,792,1,886323406
305,16,0,886324058
305,223,1,886322758
305,215,0,886323464
305,317,1,886323713
305,1073,0,886323591
305,735,1,886324128
305,480,1,886322758
305,70,1,886324221
305,941,0,886324792
305,793,1,886324712
305,135,0,886323189
305,251,1,886321764
305,1512,0,886322796
305,181,1,886321799
305,199,1,886323779
305,686,0,886324330
305,184,0,886323937
305,202,0,886323684
305,751,0,886307971
305,91,0,886323303
305,315,1,886308168
305,664,0,886324462
305,42,1,886324172
305,171,1,886323237
305,179,0,886323966
305,770,0,886324521
305,282,0,886323806
305,1485,0,886323902
305,196,1,886324097
305,165,1,886323153
305,845,0,886323335
305,48,1,886323591
305,143,0,886323275
305,433,0,886324792
305,144,0,886323068
305,172,1,886323757
305,269,1,886307948
305,708,0,886324963
305,1,1,886323153
305,300,0,886307828
305,684,0,886323591
305,382,1,886323617
305,713,1,886323115
305,198,1,886322838
305,287,0,886324097
305,191,0,886322966
305,709,1,886324221
305,408,1,886323189
305,1074,0,886324330
305,89,0,886322719
305,528,1,886323378
305,478,0,886323275
305,285,1,886322930
305,431,1,886323806
305,749,0,886308111
305,1018,1,886324580
305,2,0,886324580
305,597,0,886324551
305,160,1,886323937
305,166,1,886322719
305,486,1,886323563
305,863,1,886324387
305,197,0,886322758
305,729,0,886324712
305,176,1,886323839
305,33,0,886325627
305,474,1,886322838
305,275,0,886323153
305,318,0,886322560
305,326,0,886307917
305,475,1,886324199
305,86,1,886323757
305,428,0,886323902
305,464,0,886322796
305,13,0,886323998
305,49,0,886324962
305,505,0,886323006
305,462,1,886323525
305,60,0,886324097
305,228,0,886323998
305,59,0,886322758
305,469,0,886323757
305,66,0,886325023
305,663,0,886323591
305,865,0,886323563
305,650,1,886323406
305,45,1,886323275
305,961,0,886323440
305,222,0,886323378
305,311,1,886307971
305,485,0,886323648
305,69,0,886324299
305,242,1,886307828
305,127,1,886322412
305,97,1,886322560
305,173,0,886322670
305,566,0,886324486
305,484,0,886322838
305,1286,1,886324687
6,86,0,883603013
6,14,1,883599249
6,98,1,883600680
6,463,1,883601713
6,301,0,883600406
6,258,0,883268278
6,69,0,883601277
6,517,1,883602212
6,23,1,883601365
6,492,1,883601089
6,478,1,883602762
6,508,0,883599530
6,469,1,883601155
6,357,1,883602422
6,143,0,883601053
6,275,1,883599102
6,294,0,883599938
6,221,1,883599431
6,532,0,883600066
6,211,1,883601155
6,180,1,883601311
6,477,0,883599509
6,297,0,883599134
6,500,1,883601277
6,95,0,883602133
6,475,1,883599478
6,509,1,883602664
6,134,1,883602283
6,525,1,883601203
6,209,1,883601713
6,19,1,883602965
6,476,0,883600175
6,154,0,883602730
6,175,1,883601426
6,523,1,883601528
6,498,1,883601053
6,188,0,883602462
6,213,1,883602462
6,432,1,883601713
6,515,1,883599273
6,156,0,883602212
6,205,0,883600878
6,133,1,883601459
6,70,0,883601427
6,481,1,883600914
6,151,0,883599558
6,479,1,883601053
6,487,1,883600785
6,131,1,883602048
6,528,1,883602174
6,28,0,883603013
6,467,1,883602284
6,136,1,883600842
6,117,0,883599431
6,32,1,883601311
6,15,0,883599302
6,135,1,883600747
6,286,0,883268170
6,513,1,883600913
6,125,0,883599670
6,484,1,883601011
6,458,0,883599914
6,199,1,883601203
6,183,1,883601311
6,499,1,883602283
6,197,1,883601203
6,195,1,883602283
6,488,1,883601426
6,466,1,883602422
6,193,0,883601529
6,483,1,883601500
6,526,0,883602596
6,459,0,883599228
6,238,1,883601713
6,81,1,883602283
6,208,1,883602422
6,423,0,883602501
6,486,1,883601427
6,59,1,883601713
6,124,1,883599228
6,56,1,883601277
6,521,1,883601277
6,470,0,883602690
6,204,0,883601277
6,187,1,883600914
6,518,0,883603042
6,471,0,883599558
6,248,0,883598981
6,511,1,883601393
6,284,0,883599590
6,304,1,883268322
6,189,0,883601365
6,506,1,883602174
6,269,1,883268222
6,87,1,883602174
6,318,1,883600985
6,276,0,883599134
6,534,1,883599354
6,524,0,883600632
6,100,1,883599176
6,480,1,883601089
6,536,1,883599400
6,21,0,883600152
6,200,0,883602422
6,494,1,883601713
6,165,1,883600747
6,22,0,883602048
6,419,1,883602284
6,50,1,883600842
6,520,1,883600985
6,169,1,883600943
6,246,0,883599509
6,293,0,883599327
6,503,0,883602133
6,465,0,883683508
6,461,1,883601393
6,410,1,883599707
6,504,0,883601155
6,321,0,883268353
6,522,1,883601500
6,47,0,883600943
6,482,1,883601203
6,529,1,883601459
6,510,1,883600785
6,493,1,883601713
6,495,1,883601366
6,203,0,883602864
6,501,1,883602730
6,259,0,883268375
6,530,1,883601203
6,485,1,883602664
6,137,1,883599327
6,367,0,883602690
6,64,1,883600597
6,174,1,883600985
6,505,1,883602422
6,507,1,883601310
6,516,1,883602664
6,13,0,883599400
6,310,0,883268353
6,186,1,883602730
6,512,1,883601155
6,191,1,883601088
6,274,1,883602501
6,178,1,883600785
6,473,0,883600111
6,408,1,883599075
6,538,0,883268483
6,427,1,883600707
6,435,1,883601529
6,272,1,883717304
6,405,0,883600066
6,166,1,883601426
6,194,1,883601365
6,514,1,883600657
6,177,1,883600818
6,12,1,883601053
6,302,1,883268222
6,309,0,883268430
6,71,1,883601053
6,168,1,883602865
6,303,0,883268321
6,472,0,883600003
6,185,1,883601393
6,79,0,883600747
6,173,1,883602462
6,268,0,883268406
6,502,1,883602664
6,308,0,883600445
6,153,1,883603013
6,89,1,883600842
6,7,0,883599102
6,192,1,883600914
6,527,1,883600877
6,519,1,883601365
6,491,1,883602174
6,317,0,883602174
6,489,1,883601011
6,257,0,883599478
6,127,1,883599134
6,425,0,883602865
6,1,1,883599478
6,460,0,883600004
6,242,1,883268170
6,298,0,883599558
6,535,0,883600030
6,132,1,883602422
6,462,1,883600914
6,497,1,883601088
6,474,1,883601277
6,170,1,883602574
6,223,1,883600747
6,340,0,883268278
6,9,1,883599205
6,261,0,883268522
6,531,1,883600747
6,468,0,883602174
6,464,0,883601365
6,306,1,883268246
6,285,0,883599431
6,496,1,883601155
6,533,1,883599830
6,216,1,883601500
6,111,0,883599478
6,182,1,883268776
6,8,1,883600657
6,237,0,883599914
6,539,0,883681433
6,537,1,883601277
6,490,1,883601365
6,202,0,883602690
62,257,0,879372434
62,498,1,879373848
62,382,0,879375537
62,21,0,879373460
62,65,1,879374686
62,712,1,879376178
62,12,1,879373613
62,1016,1,879373008
62,68,0,879374969
62,665,0,879376483
62,182,1,879375169
62,86,0,879374640
62,302,0,879371909
62,59,1,879373821
62,433,1,879375588
62,288,0,879371909
62,132,1,879375022
62,111,0,879372670
62,114,1,879373568
62,258,1,879371909
62,1073,1,879374752
62,24,1,879372633
62,365,0,879376096
62,464,1,879375196
62,138,0,879376709
62,401,0,879376727
62,443,0,879375080
62,4,1,879374640
62,1118,0,879375537
62,559,0,879375912
62,28,0,879375169
62,157,0,879374686
62,135,1,879375080
62,281,0,879373118
62,702,0,879376079
62,685,0,879373175
62,716,1,879375951
62,473,1,879373046
62,421,1,879375716
62,96,1,879374835
62,1107,0,879376159
62,527,1,879373692
62,827,0,879373421
62,8,1,879373820
62,89,1,879374640
62,856,1,879374866
62,153,1,879374686
62,294,0,879373215
62,298,1,879372304
62,1060,0,879373007
62,1136,0,879375977
62,306,1,879371909
62,100,1,879372276
62,955,1,879374072
62,774,0,879376483
62,183,1,879374893
62,173,1,879374732
62,78,0,879376612
62,1128,0,879372831
62,33,0,879374785
62,147,0,879372870
62,179,1,879374969
62,121,1,879372916
62,209,1,879373849
62,155,0,879376633
62,235,1,879373007
62,118,0,879373007
62,232,0,879375977
62,225,0,879373287
62,697,1,879375932
62,475,1,879371980
62,508,1,879372277
62,318,1,879373659
62,213,1,879375323
62,845,0,879372383
62,176,1,879373768
62,815,0,879375391
62,180,1,879373984
62,249,0,879372479
62,664,1,879376079
62,1131,0,879375247
62,1074,1,879376299
62,227,0,879375843
62,125,1,879372347
62,742,0,879372965
62,660,1,879375537
62,286,0,879372813
62,423,0,879373692
62,448,0,879375883
62,181,1,879372418
62,20,1,879372696
62,541,0,879376535
62,328,0,879371909
62,1012,0,879372633
62,164,1,879374946
62,3,0,879372325
62,514,0,879374813
62,216,1,879375414
62,462,0,879373737
62,229,0,879375977
62,270,0,879371909
62,228,0,879374607
62,168,1,879373711
62,763,0,879372851
62,14,1,879372851
62,162,1,879375843
62,921,0,879375287
62,55,1,879373692
62,47,1,879375537
62,710,0,879375453
62,9,1,879372182
62,250,1,879372455
62,188,0,879373638
62,866,0,879373195
62,230,0,879375738
62,273,1,879371980
62,431,0,879374969
62,252,0,879373272
62,56,1,879373711
62,605,0,879375364
62,744,0,879372304
62,241,0,879375562
