2024-03-11 11:38:02,078:	Model:	CAGSRec with 2 variant
2024-03-11 11:38:02,078:	CAGSRec(
  (long_term_gnn): LongTermGNN(
    (conv_modulelist): ModuleList(
      (0-2): 3 x ImprovedGNNunit(32, 32, num_relations=4)
    )
  )
  (short_term_gnn): ShortTermGNN(
    (conv_modulelist): ModuleList(
      (0-2): 3 x ImprovedGNNunit(32, 32, num_relations=4)
    )
  )
  (temporal_seq_attn_layer): TemporalSequentialAttentionLayer_v2(
    (drop_layer): Dropout(p=0.1, inplace=False)
    (feedforward): Sequential(
      (0): Linear(in_features=192, out_features=192, bias=True)
      (1): LayerNorm((192,), eps=1e-08, elementwise_affine=True)
    )
  )
  (cross_attn_layer): CrossAttentionLayer_v2(
    (drop_layer): Dropout(p=0.1, inplace=False)
    (feedforward): Sequential(
      (0): Linear(in_features=192, out_features=192, bias=True)
      (1): LayerNorm((192,), eps=1e-08, elementwise_affine=True)
    )
  )
  (predict_emb_w): Embedding(1439, 192, padding_idx=0)
  (predict_emb_b): Embedding(1439, 1, padding_idx=0)
  (node_embeddings): Embedding(2012, 32, padding_idx=0)
)
2024-03-11 11:38:02,078:	Optimizer:	Adam with initial lr = 0.001, l2 = 0.0001
2024-03-11 11:38:02,078:	LR Scheduler:	LinearLR
2024-03-11 11:38:08,834:	Epoch 1/500:	Loss: 1.0108	P@10: 0.0444	R@10: 0.0222	MAP@10: 0.0146	NDCG@10: 0.0446	HR@10: 0.3592
2024-03-11 11:39:56,885:	Epoch 19/500:	Loss: 0.6935	P@10: 0.0835	R@10: 0.0417	MAP@10: 0.0300	NDCG@10: 0.0841	HR@10: 0.5757
2024-03-11 11:40:02,897:	Epoch 20/500:	Loss: 0.6864	P@10: 0.0896	R@10: 0.0448	MAP@10: 0.0347	NDCG@10: 0.0925	HR@10: 0.6004
2024-03-11 11:40:09,127:	Epoch 21/500:	Loss: 0.6812	P@10: 0.0949	R@10: 0.0474	MAP@10: 0.0364	NDCG@10: 0.0981	HR@10: 0.6250
2024-03-11 11:40:15,241:	Epoch 22/500:	Loss: 0.6681	P@10: 0.0907	R@10: 0.0453	MAP@10: 0.0377	NDCG@10: 0.0983	HR@10: 0.6004
2024-03-11 11:40:21,305:	Epoch 23/500:	Loss: 0.6618	P@10: 0.0859	R@10: 0.0430	MAP@10: 0.0357	NDCG@10: 0.0941	HR@10: 0.5863
2024-03-11 11:40:27,529:	Epoch 24/500:	Loss: 0.6526	P@10: 0.0887	R@10: 0.0444	MAP@10: 0.0371	NDCG@10: 0.0966	HR@10: 0.5880
2024-03-11 11:40:33,865:	Epoch 25/500:	Loss: 0.6518	P@10: 0.0787	R@10: 0.0393	MAP@10: 0.0337	NDCG@10: 0.0889	HR@10: 0.5599
2024-03-11 11:40:39,915:	Epoch 26/500:	Loss: 0.6455	P@10: 0.0875	R@10: 0.0438	MAP@10: 0.0362	NDCG@10: 0.0954	HR@10: 0.5933
2024-03-11 11:40:45,995:	Epoch 27/500:	Loss: 0.6355	P@10: 0.0889	R@10: 0.0445	MAP@10: 0.0338	NDCG@10: 0.0917	HR@10: 0.5898
2024-03-11 11:40:52,072:	Epoch 28/500:	Loss: 0.6330	P@10: 0.0796	R@10: 0.0398	MAP@10: 0.0339	NDCG@10: 0.0880	HR@10: 0.5440
2024-03-11 11:40:58,157:	Epoch 29/500:	Loss: 0.6248	P@10: 0.0829	R@10: 0.0415	MAP@10: 0.0334	NDCG@10: 0.0882	HR@10: 0.5528
2024-03-11 11:41:04,129:	Epoch 30/500:	Loss: 0.6253	P@10: 0.0873	R@10: 0.0437	MAP@10: 0.0339	NDCG@10: 0.0906	HR@10: 0.5792
2024-03-11 11:41:10,058:	Epoch 31/500:	Loss: 0.6219	P@10: 0.0838	R@10: 0.0419	MAP@10: 0.0334	NDCG@10: 0.0895	HR@10: 0.5739
2024-03-11 11:41:16,007:	Epoch 32/500:	Loss: 0.6104	P@10: 0.0958	R@10: 0.0479	MAP@10: 0.0370	NDCG@10: 0.0993	HR@10: 0.6268
2024-03-11 11:41:21,941:	Epoch 33/500:	Loss: 0.6081	P@10: 0.0938	R@10: 0.0469	MAP@10: 0.0370	NDCG@10: 0.0981	HR@10: 0.6127
2024-03-11 11:41:27,866:	Epoch 34/500:	Loss: 0.5996	P@10: 0.0935	R@10: 0.0467	MAP@10: 0.0369	NDCG@10: 0.0978	HR@10: 0.6144
2024-03-11 11:41:33,794:	Epoch 35/500:	Loss: 0.6049	P@10: 0.0875	R@10: 0.0438	MAP@10: 0.0349	NDCG@10: 0.0934	HR@10: 0.5951
2024-03-11 11:41:39,722:	Epoch 36/500:	Loss: 0.5919	P@10: 0.0813	R@10: 0.0407	MAP@10: 0.0338	NDCG@10: 0.0891	HR@10: 0.5687
2024-03-11 11:41:45,651:	Epoch 37/500:	Loss: 0.5961	P@10: 0.0856	R@10: 0.0428	MAP@10: 0.0343	NDCG@10: 0.0920	HR@10: 0.5827
2024-03-11 11:41:51,597:	Epoch 38/500:	Loss: 0.5859	P@10: 0.0864	R@10: 0.0432	MAP@10: 0.0345	NDCG@10: 0.0927	HR@10: 0.5951
2024-03-11 11:41:57,525:	Epoch 39/500:	Loss: 0.5848	P@10: 0.0838	R@10: 0.0419	MAP@10: 0.0315	NDCG@10: 0.0862	HR@10: 0.5739
2024-03-11 11:42:03,473:	Epoch 40/500:	Loss: 0.5841	P@10: 0.0799	R@10: 0.0400	MAP@10: 0.0272	NDCG@10: 0.0776	HR@10: 0.5387
2024-03-11 11:42:09,413:	Epoch 41/500:	Loss: 0.5881	P@10: 0.0833	R@10: 0.0416	MAP@10: 0.0263	NDCG@10: 0.0780	HR@10: 0.5722
2024-03-11 11:42:15,346:	Epoch 42/500:	Loss: 0.5787	P@10: 0.0803	R@10: 0.0401	MAP@10: 0.0235	NDCG@10: 0.0727	HR@10: 0.5563
2024-03-11 11:42:21,278:	Epoch 43/500:	Loss: 0.5793	P@10: 0.0831	R@10: 0.0415	MAP@10: 0.0305	NDCG@10: 0.0852	HR@10: 0.5792
2024-03-11 11:42:27,214:	Epoch 44/500:	Loss: 0.5722	P@10: 0.0817	R@10: 0.0408	MAP@10: 0.0308	NDCG@10: 0.0846	HR@10: 0.5651
2024-03-11 11:42:33,152:	Epoch 45/500:	Loss: 0.5766	P@10: 0.0782	R@10: 0.0391	MAP@10: 0.0313	NDCG@10: 0.0837	HR@10: 0.5335
2024-03-11 11:42:39,099:	Epoch 46/500:	Loss: 0.5703	P@10: 0.0801	R@10: 0.0401	MAP@10: 0.0303	NDCG@10: 0.0827	HR@10: 0.5475
2024-03-11 11:42:45,041:	Epoch 47/500:	Loss: 0.5676	P@10: 0.0843	R@10: 0.0422	MAP@10: 0.0298	NDCG@10: 0.0842	HR@10: 0.5792
2024-03-11 11:42:50,929:	Epoch 48/500:	Loss: 0.5637	P@10: 0.0868	R@10: 0.0434	MAP@10: 0.0316	NDCG@10: 0.0877	HR@10: 0.5827
2024-03-11 11:42:56,761:	Epoch 49/500:	Loss: 0.5611	P@10: 0.0972	R@10: 0.0486	MAP@10: 0.0377	NDCG@10: 0.1003	HR@10: 0.6092
2024-03-11 11:43:02,589:	Epoch 50/500:	Loss: 0.5617	P@10: 0.0965	R@10: 0.0482	MAP@10: 0.0374	NDCG@10: 0.0996	HR@10: 0.6144
2024-03-11 11:43:08,401:	Epoch 51/500:	Loss: 0.5565	P@10: 0.0944	R@10: 0.0472	MAP@10: 0.0360	NDCG@10: 0.0971	HR@10: 0.6074
2024-03-11 11:43:14,210:	Epoch 52/500:	Loss: 0.5585	P@10: 0.0884	R@10: 0.0442	MAP@10: 0.0351	NDCG@10: 0.0936	HR@10: 0.5915
2024-03-11 11:43:20,035:	Epoch 53/500:	Loss: 0.5584	P@10: 0.0871	R@10: 0.0436	MAP@10: 0.0361	NDCG@10: 0.0943	HR@10: 0.5827
2024-03-11 11:43:26,239:	Epoch 54/500:	Loss: 0.5562	P@10: 0.0840	R@10: 0.0420	MAP@10: 0.0330	NDCG@10: 0.0883	HR@10: 0.5722
2024-03-11 11:43:32,375:	Epoch 55/500:	Loss: 0.5573	P@10: 0.0891	R@10: 0.0445	MAP@10: 0.0344	NDCG@10: 0.0928	HR@10: 0.5933
2024-03-11 11:43:38,351:	Epoch 56/500:	Loss: 0.5601	P@10: 0.0785	R@10: 0.0393	MAP@10: 0.0286	NDCG@10: 0.0801	HR@10: 0.5458
2024-03-11 11:43:44,342:	Epoch 57/500:	Loss: 0.5536	P@10: 0.0787	R@10: 0.0393	MAP@10: 0.0301	NDCG@10: 0.0824	HR@10: 0.5458
2024-03-11 11:43:50,299:	Epoch 58/500:	Loss: 0.5406	P@10: 0.0879	R@10: 0.0439	MAP@10: 0.0359	NDCG@10: 0.0937	HR@10: 0.5739
2024-03-11 11:43:56,274:	Epoch 59/500:	Loss: 0.5445	P@10: 0.0833	R@10: 0.0416	MAP@10: 0.0312	NDCG@10: 0.0858	HR@10: 0.5651
2024-03-11 11:44:02,248:	Epoch 60/500:	Loss: 0.5497	P@10: 0.0886	R@10: 0.0443	MAP@10: 0.0334	NDCG@10: 0.0908	HR@10: 0.5845
2024-03-11 11:44:08,219:	Epoch 61/500:	Loss: 0.5470	P@10: 0.0812	R@10: 0.0406	MAP@10: 0.0308	NDCG@10: 0.0854	HR@10: 0.5704
2024-03-11 11:44:14,194:	Epoch 62/500:	Loss: 0.5468	P@10: 0.0854	R@10: 0.0427	MAP@10: 0.0331	NDCG@10: 0.0898	HR@10: 0.5757
2024-03-11 11:44:20,096:	Epoch 63/500:	Loss: 0.5459	P@10: 0.0838	R@10: 0.0419	MAP@10: 0.0334	NDCG@10: 0.0893	HR@10: 0.5616
2024-03-11 11:44:26,109:	Epoch 64/500:	Loss: 0.5455	P@10: 0.0891	R@10: 0.0445	MAP@10: 0.0296	NDCG@10: 0.0845	HR@10: 0.5792
2024-03-11 11:44:32,010:	Epoch 65/500:	Loss: 0.5416	P@10: 0.0912	R@10: 0.0456	MAP@10: 0.0319	NDCG@10: 0.0883	HR@10: 0.5845
2024-03-11 11:44:37,981:	Epoch 66/500:	Loss: 0.5403	P@10: 0.0884	R@10: 0.0442	MAP@10: 0.0289	NDCG@10: 0.0828	HR@10: 0.5775
2024-03-11 11:44:43,913:	Epoch 67/500:	Loss: 0.5398	P@10: 0.0875	R@10: 0.0438	MAP@10: 0.0293	NDCG@10: 0.0833	HR@10: 0.5775
2024-03-11 11:44:49,832:	Epoch 68/500:	Loss: 0.5430	P@10: 0.0901	R@10: 0.0451	MAP@10: 0.0358	NDCG@10: 0.0943	HR@10: 0.5810
2024-03-11 11:44:55,764:	Epoch 69/500:	Loss: 0.5389	P@10: 0.0891	R@10: 0.0445	MAP@10: 0.0343	NDCG@10: 0.0919	HR@10: 0.5880
2024-03-11 11:45:01,685:	Epoch 70/500:	Loss: 0.5371	P@10: 0.0831	R@10: 0.0415	MAP@10: 0.0321	NDCG@10: 0.0870	HR@10: 0.5687
2024-03-11 11:45:07,636:	Epoch 71/500:	Loss: 0.5392	P@10: 0.0815	R@10: 0.0408	MAP@10: 0.0311	NDCG@10: 0.0852	HR@10: 0.5616
2024-03-11 11:45:13,709:	Epoch 72/500:	Loss: 0.5386	P@10: 0.0806	R@10: 0.0403	MAP@10: 0.0308	NDCG@10: 0.0848	HR@10: 0.5669
2024-03-11 11:45:19,685:	Epoch 73/500:	Loss: 0.5359	P@10: 0.0820	R@10: 0.0410	MAP@10: 0.0291	NDCG@10: 0.0824	HR@10: 0.5757
2024-03-11 11:45:25,586:	Epoch 74/500:	Loss: 0.5322	P@10: 0.0824	R@10: 0.0412	MAP@10: 0.0310	NDCG@10: 0.0846	HR@10: 0.5599
2024-03-11 11:45:31,535:	Epoch 75/500:	Loss: 0.5370	P@10: 0.0870	R@10: 0.0435	MAP@10: 0.0313	NDCG@10: 0.0875	HR@10: 0.5880
2024-03-11 11:45:37,458:	Epoch 76/500:	Loss: 0.5356	P@10: 0.0891	R@10: 0.0445	MAP@10: 0.0334	NDCG@10: 0.0913	HR@10: 0.5810
2024-03-11 11:45:43,444:	Epoch 77/500:	Loss: 0.5301	P@10: 0.0886	R@10: 0.0443	MAP@10: 0.0320	NDCG@10: 0.0891	HR@10: 0.5986
2024-03-11 11:45:49,363:	Epoch 78/500:	Loss: 0.5373	P@10: 0.0771	R@10: 0.0386	MAP@10: 0.0299	NDCG@10: 0.0809	HR@10: 0.5387
2024-03-11 11:45:55,422:	Epoch 79/500:	Loss: 0.5306	P@10: 0.0875	R@10: 0.0438	MAP@10: 0.0340	NDCG@10: 0.0903	HR@10: 0.5827
2024-03-11 11:46:01,355:	Epoch 80/500:	Loss: 0.5284	P@10: 0.0831	R@10: 0.0415	MAP@10: 0.0330	NDCG@10: 0.0871	HR@10: 0.5511
2024-03-11 11:46:07,301:	Epoch 81/500:	Loss: 0.5308	P@10: 0.0787	R@10: 0.0393	MAP@10: 0.0318	NDCG@10: 0.0850	HR@10: 0.5475
2024-03-11 11:46:13,243:	Epoch 82/500:	Loss: 0.5234	P@10: 0.0813	R@10: 0.0407	MAP@10: 0.0330	NDCG@10: 0.0872	HR@10: 0.5546
2024-03-11 11:46:19,172:	Epoch 83/500:	Loss: 0.5228	P@10: 0.0866	R@10: 0.0433	MAP@10: 0.0342	NDCG@10: 0.0909	HR@10: 0.5704
2024-03-11 11:46:25,082:	Epoch 84/500:	Loss: 0.5277	P@10: 0.0921	R@10: 0.0460	MAP@10: 0.0370	NDCG@10: 0.0968	HR@10: 0.5968
2024-03-11 11:46:30,950:	Epoch 85/500:	Loss: 0.5295	P@10: 0.0875	R@10: 0.0438	MAP@10: 0.0344	NDCG@10: 0.0913	HR@10: 0.5739
2024-03-11 11:46:36,864:	Epoch 86/500:	Loss: 0.5287	P@10: 0.0884	R@10: 0.0442	MAP@10: 0.0352	NDCG@10: 0.0923	HR@10: 0.5739
2024-03-11 11:46:42,745:	Epoch 87/500:	Loss: 0.5278	P@10: 0.0842	R@10: 0.0421	MAP@10: 0.0335	NDCG@10: 0.0891	HR@10: 0.5581
2024-03-11 11:46:48,674:	Epoch 88/500:	Loss: 0.5302	P@10: 0.0945	R@10: 0.0473	MAP@10: 0.0367	NDCG@10: 0.0976	HR@10: 0.6039
2024-03-11 11:46:54,579:	Epoch 89/500:	Loss: 0.5315	P@10: 0.0901	R@10: 0.0451	MAP@10: 0.0358	NDCG@10: 0.0944	HR@10: 0.5915
2024-03-11 11:47:00,479:	Epoch 90/500:	Loss: 0.5328	P@10: 0.0866	R@10: 0.0433	MAP@10: 0.0322	NDCG@10: 0.0875	HR@10: 0.5722
2024-03-11 11:47:06,327:	Epoch 91/500:	Loss: 0.5247	P@10: 0.0852	R@10: 0.0426	MAP@10: 0.0319	NDCG@10: 0.0867	HR@10: 0.5722
2024-03-11 11:47:12,296:	Epoch 92/500:	Loss: 0.5273	P@10: 0.0868	R@10: 0.0434	MAP@10: 0.0334	NDCG@10: 0.0896	HR@10: 0.5722
2024-03-11 11:47:18,201:	Epoch 93/500:	Loss: 0.5257	P@10: 0.0813	R@10: 0.0407	MAP@10: 0.0343	NDCG@10: 0.0899	HR@10: 0.5651
2024-03-11 11:47:18,202:	Early stopping at epoch 93
